latitude,longitude,objectid,id_grade,id_20km_rcp4,ano,periodo,mntp,mxtp,ocis,prec,ur2m,u10m,v10m,u100,v100,tp2m,
null,null,2007263,23023,683,2007,1167609600000,19.52,33.5828,300,469,38.855,-2.93155,-1.32792,-3.82943,-1.67153,26.7493,
null,null,2007264,23024,684,2007,1167609600000,19.0984,33.2281,302,425,39.4315,-2.86643,-1.17419,-4.24579,-2.00609,26.368,
null,null,2007265,24006,685,2007,1167609600000,19.6579,31.353,289,1031,45.4218,-1.40401,-1.23511,-2.00194,-1.65562,25.4789,
null,null,2007266,24007,686,2007,1167609600000,18.8845,30.21,293,1020,45.8587,-1.50668,-1.26537,-2.13132,-1.66919,24.4737,
null,null,2007267,24008,687,2007,1167609600000,19.0848,30.4866,292,1006,45.4316,-1.52821,-1.22279,-2.14778,-1.6993,24.7624,
null,null,2007268,24009,688,2007,1167609600000,19.2158,30.6116,292,998,45.002,-1.32238,-0.77031,-2.11562,-1.634,24.9357,
null,null,2007269,24010,689,2007,1167609600000,19.8342,31.5637,290,991,43.95,-1.53564,-0.924308,-2.00983,-1.32487,25.8179,
null,null,2007270,24011,690,2007,1167609600000,19.1712,30.6038,294,823,44.0945,-1.94546,-1.19942,-2.85707,-1.86401,24.8874,
null,null,2007271,24012,691,2007,1167609600000,18.408,29.6104,297,752,44.554,-1.75347,-1.05927,-3.20678,-2.14993,23.9442,
null,null,2007272,24013,692,2007,1167609600000,18.746,30.3341,295,786,43.9389,-2.02307,-1.46246,-2.7296,-2.12598,24.6061,
null,null,2007273,24014,693,2007,1167609600000,19.1738,31.3598,295,741,42.8525,-1.98924,-1.10855,-2.48711,-1.68284,25.4157,
null,null,2007274,24015,694,2007,1167609600000,19.3202,31.6398,296,683,42.063,-2.04359,-1.03046,-2.56647,-1.24103,25.6435,
null,null,2007275,24016,695,2007,1167609600000,19.3637,31.6384,297,630,41.5676,-2.11248,-0.966504,-2.99677,-1.20949,25.6575,
null,null,2007276,24017,696,2007,1167609600000,19.2745,31.6674,298,560,41.2567,-2.2922,-1.23286,-3.33835,-1.85292,25.6048,
null,null,2007277,24018,697,2007,1167609600000,19.3359,31.7198,299,557,40.8903,-2.41203,-1.19195,-3.35216,-1.99179,25.6824,
null,null,2007278,24019,698,2007,1167609600000,19.3363,32.1322,299,551,40.4687,-2.47824,-1.3516,-3.391,-1.54597,25.9243,
null,null,2007279,24020,699,2007,1167609600000,19.6165,32.9823,298,570,39.6407,-2.50519,-0.708556,-3.42173,-1.06551,26.5318,
null,null,2007280,24021,700,2007,1167609600000,20.1552,33.752,297,582,38.5966,-2.45992,-0.600005,-3.30071,-0.684001,27.1735,
null,null,2007281,24022,701,2007,1167609600000,20.481,34.3437,297,563,37.8264,-2.41172,-0.569998,-3.28873,-0.800613,27.6298,
null,null,2007282,24023,702,2007,1167609600000,20.3008,34.3065,299,498,37.697,-2.5386,-0.835502,-3.568,-1.25605,27.5521,
null,null,2007283,24024,703,2007,1167609600000,19.776,33.6179,301,433,38.4102,-2.79516,-1.13504,-4.06102,-1.78747,26.9539,
null,null,2007284,25006,704,2007,1167609600000,19.6579,31.353,289,1031,45.4218,-1.40401,-1.23511,-2.00194,-1.65562,25.4789,
null,null,2007285,25007,705,2007,1167609600000,19.4783,31.3048,291,958,44.9718,-1.44896,-1.21136,-2.05003,-1.60164,25.3622,
null,null,2007286,25008,706,2007,1167609600000,19.7988,31.8038,290,928,44.4153,-1.50557,-1.10434,-1.87253,-1.36853,25.8338,
null,null,2007287,25009,707,2007,1167609600000,19.8282,31.6942,291,906,44.0648,-1.43893,-0.811772,-2.16146,-1.44495,25.82,
null,null,2007288,25010,708,2007,1167609600000,19.84,31.737,291,891,43.7816,-1.55175,-0.728656,-2.01622,-0.924392,25.8813,
null,null,2007289,25011,709,2007,1167609600000,19.8092,31.7357,292,836,43.4361,-1.76045,-0.488649,-2.15121,-0.473177,25.8679,
null,null,2007290,25012,710,2007,1167609600000,19.5204,31.4632,293,794,43.3333,-1.89115,-0.872905,-3.07855,-1.88377,25.5734,
null,null,2007291,25013,711,2007,1167609600000,19.2492,31.5656,293,767,43.2844,-2.11983,-1.25593,-2.98746,-2.06379,25.5294,
null,null,2007292,25014,712,2007,1167609600000,19.1616,31.6125,295,711,42.861,-2.10668,-1.08498,-2.50154,-1.49805,25.5468,
null,null,2007293,25015,713,2007,1167609600000,19.1257,31.5932,296,672,42.3478,-2.22323,-1.06787,-2.80546,-1.29632,25.5393,
null,null,2007294,25016,714,2007,1167609600000,19.1602,31.673,297,629,41.8245,-2.24446,-1.05255,-3.03001,-1.29703,25.5975,
null,null,2007295,25017,715,2007,1167609600000,20.0657,32.6189,296,632,40.3341,-2.12836,-1.20135,-3.09472,-1.47433,26.5282,
null,null,2007296,25018,716,2007,1167609600000,20.3517,32.8674,297,615,39.6249,-2.33677,-1.28392,-3.17521,-1.7983,26.8093,
null,null,2007297,25019,717,2007,1167609600000,19.5356,31.9184,299,554,40.4689,-2.28705,-1.20352,-3.63794,-1.97941,25.8937,
null,null,2007298,25020,718,2007,1167609600000,19.2383,31.7735,299,560,40.7158,-2.5523,-0.984619,-3.76076,-1.70772,25.6705,
null,null,2007299,25021,719,2007,1167609600000,19.5548,32.6701,299,568,39.7706,-2.61812,-1.09996,-3.53355,-1.28677,26.3336,
null,null,2007300,25022,720,2007,1167609600000,20.043,33.5385,298,547,38.6416,-2.53012,-0.666249,-3.26793,-0.852219,27.0407,
null,null,2007301,25023,721,2007,1167609600000,20.5555,34.2532,298,511,37.5401,-2.51627,-0.850427,-3.40596,-1.21437,27.6868,
null,null,2007302,25024,722,2007,1167609600000,20.5359,34.2489,299,441,37.2548,-2.55835,-1.01738,-3.80774,-1.6149,27.705,
null,null,2007303,26006,723,2007,1167609600000,19.4917,31.2263,290,1009,45.2283,-1.22145,-1.12937,-1.97102,-1.69084,25.3104,
null,null,2007304,26007,724,2007,1167609600000,19.4783,31.3048,291,958,44.9718,-1.44896,-1.21136,-2.05003,-1.60164,25.3622,
null,null,2007305,26008,725,2007,1167609600000,19.7566,31.8152,291,944,44.4675,-1.48127,-1.08161,-1.91948,-1.39128,25.8199,
null,null,2007306,26009,726,2007,1167609600000,19.8596,31.7825,291,881,43.9613,-1.56764,-1.1023,-2.31674,-1.5742,25.8654,
null,null,2007307,26010,727,2007,1167609600000,19.5826,31.2149,293,880,43.9153,-1.70833,-1.13695,-2.80698,-1.55353,25.4274,
null,null,2007308,26011,728,2007,1167609600000,19.5711,31.6269,292,838,43.6665,-1.88595,-0.919955,-2.75634,-1.2817,25.6775,
null,null,2007309,26012,729,2007,1167609600000,19.4206,31.7415,293,778,43.4884,-1.96191,-0.807772,-2.82144,-1.31611,25.6728,
null,null,2007310,26013,730,2007,1167609600000,19.164,31.6845,294,734,43.3633,-2.16677,-1.08527,-3.05377,-1.6168,25.5414,
null,null,2007311,26014,731,2007,1167609600000,19.0232,31.6167,295,701,43.061,-2.18188,-0.996758,-2.80792,-1.13477,25.4791,
null,null,2007312,26015,732,2007,1167609600000,18.9908,31.5776,296,675,42.5756,-2.26082,-1.05427,-2.91317,-1.21462,25.4675,
null,null,2007313,26016,733,2007,1167609600000,18.9591,31.7064,297,638,41.9954,-2.29514,-1.08757,-3.07691,-1.30686,25.4856,
null,null,2007314,26017,734,2007,1167609600000,19.8558,32.3895,296,635,40.6494,-2.11183,-1.20843,-3.07779,-1.23721,26.302,
null,null,2007315,26018,735,2007,1167609600000,20.4325,32.9158,297,594,39.5441,-2.354,-1.37995,-3.02647,-1.61259,26.8708,
null,null,2007316,26019,736,2007,1167609600000,19.5987,31.9087,299,533,40.3871,-2.3857,-1.38435,-3.41484,-1.96692,25.9086,
null,null,2007317,26020,737,2007,1167609600000,19.2613,31.4172,300,557,40.8818,-2.68431,-1.60347,-3.98838,-2.3677,25.4773,
null,null,2007318,26021,738,2007,1167609600000,19.4001,31.8749,299,566,40.4609,-2.63136,-1.486,-3.76748,-2.24531,25.8086,
null,null,2007319,26022,739,2007,1167609600000,19.621,32.7753,299,505,39.5153,-2.55568,-1.40276,-3.6121,-2.06097,26.4472,
null,null,2007320,26023,740,2007,1167609600000,19.9254,33.2396,299,471,38.7241,-2.60046,-1.24888,-3.46076,-1.67479,26.8613,
null,null,2007321,26024,741,2007,1167609600000,20.0783,33.53,299,465,38.2681,-2.59815,-1.32894,-3.85623,-1.6115,27.1077,
null,null,2007322,27006,742,2007,1167609600000,19.6992,31.8735,290,981,45.1187,-1.22024,-1.0953,-1.73592,-1.31116,25.7782,
null,null,2007323,27007,743,2007,1167609600000,19.703,31.8865,290,955,44.7978,-1.36367,-1.06148,-1.95561,-1.49244,25.7973,
null,null,2007324,27008,744,2007,1167609600000,19.7566,31.8152,291,944,44.4675,-1.48127,-1.08161,-1.91948,-1.39128,25.8199,
null,null,2007325,27009,745,2007,1167609600000,19.7528,31.7909,291,895,44.0843,-1.62994,-1.09326,-2.27699,-1.37057,25.7927,
null,null,2007326,27010,746,2007,1167609600000,19.5032,31.2715,293,872,44.0045,-1.73839,-1.08197,-2.83132,-1.84631,25.3794,
null,null,2007327,27011,747,2007,1167609600000,19.4754,31.6995,292,818,43.74,-1.88978,-1.25844,-2.8445,-1.97312,25.6174,
null,null,2007328,27012,748,2007,1167609600000,19.3667,31.7517,293,796,43.6139,-1.98728,-1.48847,-2.75707,-2.13221,25.6182,
null,null,2007329,27013,749,2007,1167609600000,19.0617,31.4032,294,785,43.64,-2.11759,-1.45435,-3.34987,-1.99058,25.3047,
null,null,2007330,27014,750,2007,1167609600000,18.8716,31.4863,294,744,43.4327,-2.13956,-1.0825,-3.18958,-1.54894,25.3354,
null,null,2007331,27015,751,2007,1167609600000,18.9335,31.5355,295,685,42.8654,-2.19487,-0.955316,-2.84741,-1.17683,25.4164,
null,null,2007332,27016,752,2007,1167609600000,18.9878,31.5335,297,631,42.298,-2.23534,-1.06194,-3.0104,-1.38553,25.4361,
null,null,2007333,27017,753,2007,1167609600000,19.3134,31.5373,297,623,41.6781,-2.10757,-1.03077,-2.96108,-1.43355,25.602,
null,null,2007334,27018,754,2007,1167609600000,20.2609,32.8528,296,587,39.8931,-2.18767,-1.1018,-2.82908,-1.47558,26.7609,
null,null,2007335,27019,755,2007,1167609600000,20.2301,32.8099,297,550,39.5587,-2.07425,-1.04051,-2.9981,-1.63675,26.732,
null,null,2007336,27020,756,2007,1167609600000,19.9352,32.3612,298,545,39.8154,-2.4339,-1.62188,-3.73118,-2.25878,26.3371,
null,null,2007337,27021,757,2007,1167609600000,19.9122,32.7154,298,550,39.5792,-2.60167,-1.632,-3.67298,-2.45348,26.5314,
null,null,2007338,27022,758,2007,1167609600000,19.8296,32.8604,298,497,39.3821,-2.70478,-1.74857,-3.75023,-2.45849,26.5829,
null,null,2007339,27023,759,2007,1167609600000,19.704,32.8199,299,475,39.3581,-2.80105,-1.49093,-3.92851,-2.19838,26.5322,
null,null,2007340,27024,760,2007,1167609600000,19.6712,32.9888,300,451,39.1155,-2.70179,-1.38284,-3.86172,-1.91889,26.6404,
null,null,2007341,28006,761,2007,1167609600000,19.58,31.8187,290,1016,45.3231,-1.35125,-1.0833,-1.83871,-1.3169,25.7042,
null,null,2007342,28007,762,2007,1167609600000,19.5667,31.841,290,980,45.0314,-1.43563,-1.0575,-1.92212,-1.31338,25.7135,
null,null,2007343,28008,763,2007,1167609600000,19.646,31.8398,291,950,44.5563,-1.52259,-1.04943,-1.93377,-1.26327,25.7665,
null,null,2007344,28009,764,2007,1167609600000,19.5545,31.8709,291,895,44.3503,-1.67612,-1.09327,-2.2644,-1.25003,25.723,
null,null,2007345,28010,765,2007,1167609600000,19.5362,31.8571,291,849,44.1179,-1.79534,-1.16539,-2.50376,-1.46984,25.7012,
null,null,2007346,28011,766,2007,1167609600000,19.4441,31.8486,292,806,43.8421,-1.86546,-1.32867,-2.58161,-1.81888,25.663,
null,null,2007347,28012,767,2007,1167609600000,19.3922,31.7176,293,806,43.6126,-2.02656,-1.38407,-2.76357,-1.79346,25.582,
null,null,2007348,28013,768,2007,1167609600000,18.9857,30.8481,295,799,43.8607,-2.13471,-1.31518,-3.31945,-2.10133,24.9092,
null,null,2007349,28014,769,2007,1167609600000,18.6843,30.1959,297,771,44.0111,-2.12756,-1.15518,-3.45587,-2.09439,24.4346,
null,null,2007350,28015,770,2007,1167609600000,18.9002,31.2655,295,690,43.1795,-2.32233,-1.41558,-3.21345,-1.8539,25.2229,
null,null,2007351,28016,771,2007,1167609600000,18.9912,31.4753,296,630,42.5753,-2.1655,-1.24274,-2.8046,-1.48538,25.4007,
null,null,2007352,28017,772,2007,1167609600000,19.2931,31.4535,297,609,41.8541,-2.07489,-1.10175,-2.83906,-1.50582,25.5324,
null,null,2007353,28018,773,2007,1167609600000,20.0537,32.6714,296,567,40.2465,-2.18002,-1.18461,-2.86499,-1.50964,26.5719,
null,null,2007354,28019,774,2007,1167609600000,20.4718,33.3088,296,542,39.2372,-2.04978,-0.998093,-2.56878,-1.22374,27.1393,
null,null,2007355,28020,775,2007,1167609600000,21.0809,34.1772,296,552,38.1506,-2.13585,-1.13383,-2.99212,-1.6208,27.9242,
null,null,2007356,28021,776,2007,1167609600000,20.5345,33.5666,297,529,38.6637,-2.19991,-1.03651,-3.33038,-2.18533,27.3359,
null,null,2007357,28022,777,2007,1167609600000,19.8883,32.9506,298,489,39.3544,-2.64176,-1.57551,-3.86311,-2.27572,26.6928,
null,null,2007358,28023,778,2007,1167609600000,19.7097,32.7947,299,489,39.6116,-2.82661,-1.54173,-4.20463,-2.21591,26.5269,
null,null,2007359,28024,779,2007,1167609600000,19.7815,33.0528,299,487,39.3026,-2.8429,-1.49898,-4.03473,-1.871,26.7152,
null,null,2007360,29006,780,2007,1167609600000,19.697,31.775,289,1020,45.2388,-1.337,-1.0941,-1.97555,-1.47519,25.7395,
null,null,2007361,29007,781,2007,1167609600000,19.4932,31.7955,290,983,45.1857,-1.49699,-1.05174,-2.02274,-1.34063,25.6425,
null,null,2007362,29008,782,2007,1167609600000,19.5188,31.8233,290,955,44.8003,-1.61438,-1.00648,-2.11537,-1.26687,25.6769,
null,null,2007363,29009,783,2007,1167609600000,19.5545,31.8709,291,895,44.3503,-1.67612,-1.09327,-2.2644,-1.25003,25.723,
null,null,2007364,29010,784,2007,1167609600000,19.2884,31.8662,291,860,44.5061,-1.81244,-1.12807,-2.48982,-1.43836,25.5704,
null,null,2007365,29011,785,2007,1167609600000,19.256,31.8634,292,813,44.154,-1.8927,-1.1576,-2.52549,-1.52003,25.5694,
null,null,2007366,29012,786,2007,1167609600000,19.2919,31.7892,293,810,43.8173,-1.9499,-1.18363,-2.57396,-1.45153,25.5772,
null,null,2007367,29013,787,2007,1167609600000,19.2806,31.6568,293,776,43.5805,-2.04509,-1.18644,-2.85161,-1.67599,25.5284,
null,null,2007368,29014,788,2007,1167609600000,19.1231,31.2487,294,734,43.4667,-2.16819,-1.45432,-3.35171,-2.28402,25.2464,
null,null,2007369,29015,789,2007,1167609600000,19.0766,31.5241,294,655,43.0836,-2.25752,-1.43063,-3.11769,-2.1051,25.4153,
null,null,2007370,29016,790,2007,1167609600000,19.0145,31.44,295,617,42.7621,-2.19706,-1.33098,-2.78087,-1.78793,25.3701,
null,null,2007371,29017,791,2007,1167609600000,19.2779,31.5536,296,607,42.037,-2.12177,-1.18209,-2.88963,-1.65022,25.5705,
null,null,2007372,29018,792,2007,1167609600000,20.0059,32.7578,295,572,40.4562,-2.23301,-1.21805,-2.83994,-1.6297,26.6057,
null,null,2007373,29019,793,2007,1167609600000,20.4942,33.4429,295,560,39.3786,-2.08071,-1.10872,-2.57432,-1.40659,27.2252,
null,null,2007374,29020,794,2007,1167609600000,20.9844,34.1457,296,542,38.3653,-2.07843,-1.16801,-2.76297,-1.44949,27.8542,
null,null,2007375,29021,795,2007,1167609600000,20.9912,34.1714,296,531,38.1548,-2.17802,-1.22673,-3.1094,-1.76209,27.8969,
null,null,2007376,29022,796,2007,1167609600000,20.4674,33.6396,297,503,38.7382,-2.43579,-1.38432,-3.74855,-1.97549,27.3611,
null,null,2007377,29023,797,2007,1167609600000,19.7559,32.8835,298,469,39.7252,-2.62605,-1.41192,-4.25083,-2.15518,26.5943,
null,null,2007378,29024,798,2007,1167609600000,19.6154,32.7397,299,478,39.9808,-2.96593,-1.56359,-4.40897,-2.24544,26.4624,
null,null,2007379,30006,799,2007,1167609600000,19.7649,31.8447,288,984,45.0378,-1.29458,-1.18709,-2.0381,-1.6438,25.7847,
null,null,2007380,30007,800,2007,1167609600000,19.5693,31.8108,288,955,45.1145,-1.42826,-1.20519,-2.01365,-1.52423,25.6777,
null,null,2007381,30008,801,2007,1167609600000,19.4354,31.8019,290,950,44.9761,-1.63954,-1.10938,-2.24695,-1.41597,25.613,
null,null,2007382,30009,802,2007,1167609600000,19.3532,31.8372,291,927,44.8121,-1.68943,-1.11209,-2.37312,-1.38149,25.5829,
null,null,2007383,30010,803,2007,1167609600000,19.2884,31.8662,291,860,44.5061,-1.81244,-1.12807,-2.48982,-1.43836,25.5704,
null,null,2007384,30011,804,2007,1167609600000,19.0907,31.7977,291,827,44.6223,-1.90627,-1.17455,-2.5891,-1.48528,25.4447,
null,null,2007385,30012,805,2007,1167609600000,19.0309,31.6957,293,790,44.3503,-1.97,-1.19062,-2.68521,-1.46773,25.404,
null,null,2007386,30013,806,2007,1167609600000,19.0567,31.5949,293,758,44.028,-2.09831,-1.2014,-2.81633,-1.50389,25.3958,
null,null,2007387,30014,807,2007,1167609600000,19.0973,31.5339,294,694,43.6181,-2.20622,-1.31289,-3.04092,-1.70353,25.4001,
null,null,2007388,30015,808,2007,1167609600000,19.0181,31.456,294,652,43.3661,-2.27316,-1.33221,-3.10924,-1.88584,25.347,
null,null,2007389,30016,809,2007,1167609600000,19.01,31.3781,295,638,43.0338,-2.29193,-1.35048,-3.01856,-1.70123,25.3195,
null,null,2007390,30017,810,2007,1167609600000,19.305,31.6902,296,624,42.2465,-2.17303,-1.32568,-2.99767,-1.75552,25.6498,
null,null,2007391,30018,811,2007,1167609600000,19.9209,32.7466,295,586,40.8837,-2.19153,-1.3289,-2.8474,-1.74656,26.5499,
null,null,2007392,30019,812,2007,1167609600000,20.4082,33.4399,295,569,39.6687,-2.04169,-1.47514,-2.57429,-1.84012,27.17,
null,null,2007393,30020,813,2007,1167609600000,20.8837,34.1618,295,551,38.6028,-2.07422,-1.38743,-2.78129,-1.82534,27.7979,
null,null,2007394,30021,814,2007,1167609600000,20.8425,34.1434,296,516,38.3943,-2.20303,-1.43127,-3.19716,-1.91455,27.7904,
null,null,2007395,30022,815,2007,1167609600000,19.9989,33.1459,297,497,39.6174,-2.73229,-1.54377,-3.75206,-2.05397,26.8556,
null,null,2007396,30023,816,2007,1167609600000,19.7107,32.7742,298,483,40.0929,-2.83681,-1.54538,-4.21944,-2.21547,26.5157,
null,null,2007397,30024,817,2007,1167609600000,19.659,32.7541,298,479,40.1582,-2.8993,-1.57023,-4.46943,-2.2712,26.4913,
null,null,2007398,31006,818,2007,1167609600000,19.9569,31.998,287,922,44.4359,-1.27078,-1.09267,-1.9998,-1.67906,25.9381,
null,null,2007399,31007,819,2007,1167609600000,19.8409,32.1301,287,927,44.5754,-1.40828,-1.25395,-2.10367,-1.67975,25.9703,
null,null,2007400,31008,820,2007,1167609600000,19.547,31.8025,289,913,44.8925,-1.52033,-1.25682,-2.21063,-1.71403,25.6553,
null,null,2007401,31009,821,2007,1167609600000,19.2816,31.7739,290,924,45.0741,-1.69337,-1.21581,-2.4378,-1.50515,25.5035,
null,null,2007402,31010,822,2007,1167609600000,19.1327,31.7975,290,885,44.9624,-1.8152,-1.17649,-2.51378,-1.48837,25.4438,
null,null,2007403,31011,823,2007,1167609600000,19.0907,31.7977,291,827,44.6223,-1.90627,-1.17455,-2.5891,-1.48528,25.4447,
null,null,2007404,31012,824,2007,1167609600000,18.9033,31.6072,292,803,44.7694,-2.0176,-1.25836,-2.75361,-1.55364,25.2968,
null,null,2007405,31013,825,2007,1167609600000,18.8807,31.539,293,755,44.4334,-2.1325,-1.26883,-2.87829,-1.60687,25.2882,
null,null,2007406,31014,826,2007,1167609600000,18.8974,31.4941,293,698,44.0153,-2.20622,-1.29778,-3.00178,-1.66627,25.2893,
null,null,2007407,31015,827,2007,1167609600000,18.9278,31.4,294,681,43.7082,-2.27049,-1.32237,-3.0532,-1.70106,25.2671,
null,null,2007408,31016,828,2007,1167609600000,19.0061,31.3931,294,671,43.3024,-2.32793,-1.34328,-3.06106,-1.62224,25.3067,
null,null,2007409,31017,829,2007,1167609600000,19.5179,32.1618,294,644,42.1782,-2.22719,-1.30455,-2.96386,-1.69646,26.0009,
null,null,2007410,31018,830,2007,1167609600000,19.8673,32.7252,294,606,41.1702,-2.15509,-1.15947,-2.8178,-1.5636,26.5108,
null,null,2007411,31019,831,2007,1167609600000,20.3106,33.241,295,576,40.036,-2.04533,-1.34395,-2.57254,-1.72437,27.0124,
null,null,2007412,31020,832,2007,1167609600000,20.8607,34.0897,295,543,38.8449,-2.01328,-1.41052,-2.76824,-1.78106,27.7395,
null,null,2007413,10006,419,2007,1167609600000,22.1477,33.9598,288,1042,43.0722,-1.11986,-0.693355,-1.437,-0.962335,28.1771,
null,null,2007414,10007,420,2007,1167609600000,22.097,34.7825,288,959,42.8716,-1.15469,-0.809878,-1.45495,-1.13538,28.6028,
null,null,2007415,31021,833,2007,1167609600000,20.8206,34.0779,295,512,38.6529,-2.08018,-1.4666,-3.23609,-1.92364,27.742,
null,null,2007416,31022,834,2007,1167609600000,19.8877,32.9585,297,510,40.0481,-2.65924,-1.52125,-3.78611,-1.81576,26.7056,
null,null,2007417,31023,835,2007,1167609600000,19.767,32.7389,297,511,40.2811,-2.77297,-1.64001,-3.90256,-2.22104,26.5363,
null,null,2007418,31024,836,2007,1167609600000,19.799,32.7328,297,494,40.2109,-2.75706,-1.54748,-4.25696,-2.29791,26.5435,
null,null,2008001,10008,839,2008,1199145600000,21.3086,31.4887,279,1469,52.4743,-0.923885,-0.5227,-1.29097,-0.81842,26.4714,
null,null,2008002,10009,840,2008,1199145600000,20.9364,30.792,282,1350,52.1434,-1.07024,-0.62909,-1.50772,-0.834402,25.8712,
null,null,2008003,10010,841,2008,1199145600000,20.9889,31.2567,281,1267,51.5152,-0.999486,-0.567065,-1.47377,-0.819527,26.2019,
null,null,2008004,10011,842,2008,1199145600000,21.354,31.8008,281,1297,50.6322,-1.05265,-0.472786,-1.48555,-0.807122,26.6961,
null,null,2008005,10012,843,2008,1199145600000,21.5157,31.8315,283,1417,50.2257,-1.05718,-0.41519,-1.70922,-0.703416,26.7666,
null,null,2008006,10013,844,2008,1199145600000,21.5198,32.0001,284,1452,49.7845,-0.992328,0.09155,-1.96892,-0.400485,26.8549,
null,null,2008007,10014,845,2008,1199145600000,21.5553,32.5611,283,1471,49.3711,-1.14995,0.022235,-1.60001,0.051388,27.2166,
null,null,2008008,10015,846,2008,1199145600000,20.871,31.8273,287,1379,49.5842,-1.07886,0.154823,-1.46337,0.255885,26.5118,
